participantId,trialId,trialOrder,responseId,stage,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,parameters_src,parameters_taskid,parameters_nextButtonText,parameters_maxWidth,parameters_margin,parameters_aspectRatio,parameters_hideNextUntilComplete,parameters_preventSeek,parameters_responseId,parameters_minTasks,parameters_height,parameters_expectedSource,parameters_question,parameters_imgSrc,parameters_imgLabel,parameters_statType,parameters_leftImgSrc,parameters_rightImgSrc,parameters_leftLabel,parameters_rightLabel,parameters_instruction,parameters_requiredPoints,parameters_seedPoints,parameters_gifSrc
"66ba9cd5343e159bdc8691ad","pre questions","3","q-class-taken","DEFAULT","completed","","","","100.00","","Have you ever taken a statistics class?","No","","73762","73762","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","pre questions","3","q-how-many","DEFAULT","completed","","","","100.00","","If yes, how many statistics classes have you taken in total?","","","73762","73762","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","pre questions","3","q-class-time","DEFAULT","completed","","","","100.00","","If yes, how long ago was your most recent statistics class?","","","73762","73762","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","pre questions","3","q-class-level","DEFAULT","completed","","","","100.00","","If yes, what is the highest level of a statistics class you have taken?","High school","","73762","73762","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","pre questions","3","q-grade","DEFAULT","completed","","","","100.00","","If yes, what grade did you get in the class?","I don't remember","","73762","73762","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","pre questions","3","windowEvents","DEFAULT","","","","","","","","{""focus"":7,""input"":55,""keydown"":53,""keyup"":53,""mousemove"":94,""mousedown"":16,""mouseup"":16,""resize"":0,""scroll"":30,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","video-instruction","4","","DEFAULT","completed","","","","100.00","","","","","10540","10540","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","video-instruction","4","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":15,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":3,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","control-video","5","video_done","DEFAULT","completed","","","","100.00",""," ","true","","300054","300054","https://wpivis.github.io/plotwise-study/plotwise-pilot/assets/videos/Control_Video.mp4","video_done","Continue","1200","1em auto","16 / 9","true","true","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","control-video","5","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":37,""mousedown"":6,""mouseup"":6,""resize"":2,""scroll"":14,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","after-watch","6","","DEFAULT","completed","","","","100.00","","","","","11234","11234","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","after-watch","6","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":15,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","thinkaloud","7","","DEFAULT","completed","","","","100.00","","","","","13235","13235","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","thinkaloud","7","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":11,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","point-clicker","8","plotwise_progress","DEFAULT","completed","","","","100.00",""," ","{""completedCount"":4,""completedTaskIds"":[1,2,3,6],""unlocked"":true}","","677526","677526","https://plotwise.dev/correlation-click/","","","","","","","","plotwise_progress","2","600","correlation-click","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","point-clicker","8","windowEvents","DEFAULT","","","","","","","","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":142,""mousedown"":21,""mouseup"":21,""resize"":0,""scroll"":54,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","paint-brush","9","plotwise_progress","DEFAULT","completed","","","","100.00",""," ","{""completedCount"":6,""completedTaskIds"":[1,2,3,4,5,6],""unlocked"":true}","","273251","273251","https://plotwise.dev/correlation-paintbrush/","","","","","","","","plotwise_progress","2","600","correlation-paint","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","paint-brush","9","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":71,""mousedown"":13,""mouseup"":13,""resize"":0,""scroll"":28,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","assessment intro","10","additional-questions","DEFAULT","completed","","","","100.00","","","I actually really like the visual side of things, and I definitely learned a little bit, but I'm still not too familiar with everything. I do want to learn more though.","","38745","38745","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","assessment intro","10","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":96,""keydown"":97,""keyup"":97,""mousemove"":17,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":4,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","assessment questions part one","11","q-motivation","DEFAULT","completed","","","","100.00","","You have now finished the learning part of the experiment. Next up we have some questions about what you learned and how you felt about the online lecture.

But first,if there is time at the end, would you be interested in trying another problem?","Yes","","49784","49784","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","assessment questions part one","11","q-slope","DEFAULT","completed","","","","100.00","","In your own words, please describe what a slope is:","A slope is the rate of change.","","49784","49784","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","assessment questions part one","11","q-correlation","DEFAULT","completed","","","","100.00","","In your own words, please describe what a correlation is:","Correlation is the change varies, rather if it's all compact, or very different.","","49784","49784","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","assessment questions part one","11","windowEvents","DEFAULT","","","","","","","","{""focus"":5,""input"":99,""keydown"":95,""keyup"":89,""mousemove"":42,""mousedown"":8,""mouseup"":8,""resize"":0,""scroll"":2,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","assessment-guess-slope","12","break","DEFAULT","completed","","","","100.00","","","[]","","4122","4122","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","assessment-guess-slope","12","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":11,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-slope-4","13","stat_guess","DEFAULT","completed","","","","100.00","","","-50","","27545","27545","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-4.png","slope = -0.84","slope","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-slope-4","13","stat_guess_initial","DEFAULT","completed","","","","100.00","","","-5","","27545","27545","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-4.png","slope = -0.84","slope","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-slope-4","13","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","27545","27545","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-4.png","slope = -0.84","slope","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-slope-4","13","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":47,""mousedown"":11,""mouseup"":11,""resize"":0,""scroll"":30,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-slope-7","14","stat_guess","DEFAULT","completed","","","","100.00","","",".75","","18512","18512","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-7.png","slope = 0.70","slope","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-slope-7","14","stat_guess_initial","DEFAULT","completed","","","","100.00","","",".7","","18512","18512","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-7.png","slope = 0.70","slope","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-slope-7","14","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","18512","18512","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-7.png","slope = 0.70","slope","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-slope-7","14","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":47,""mousedown"":10,""mouseup"":8,""resize"":0,""scroll"":9,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-slope-6","15","stat_guess","DEFAULT","completed","","","","100.00","","",".15","","17310","17310","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-6.png","slope = 0.29","slope","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-slope-6","15","stat_guess_initial","DEFAULT","completed","","","","100.00","","",".2","","17310","17310","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-6.png","slope = 0.29","slope","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-slope-6","15","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","17310","17310","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-6.png","slope = 0.29","slope","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-slope-6","15","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":6,""keydown"":6,""keyup"":6,""mousemove"":38,""mousedown"":8,""mouseup"":8,""resize"":0,""scroll"":8,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-slope-1","16","stat_guess","DEFAULT","completed","","","","100.00","","",".30","","8416","8416","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-1.png","slope = 0.47","slope","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-slope-1","16","stat_guess_initial","DEFAULT","completed","","","","100.00","","",".3","","8416","8416","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-1.png","slope = 0.47","slope","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-slope-1","16","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","8416","8416","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-1.png","slope = 0.47","slope","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-slope-1","16","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":25,""mousedown"":6,""mouseup"":6,""resize"":0,""scroll"":3,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-slope-5","17","stat_guess","DEFAULT","completed","","","","100.00","","","-0.25","","9376","9376","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-5.png","slope = -0.37","slope","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-slope-5","17","stat_guess_initial","DEFAULT","completed","","","","100.00","","",".2","","9376","9376","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-5.png","slope = -0.37","slope","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-slope-5","17","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","9376","9376","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-5.png","slope = -0.37","slope","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-slope-5","17","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":19,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":2,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-slope-3","18","stat_guess","DEFAULT","completed","","","","100.00","","","-40","","9985","9985","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-3.png","slope = -0.50","slope","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-slope-3","18","stat_guess_initial","DEFAULT","completed","","","","100.00","","","-4","","9985","9985","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-3.png","slope = -0.50","slope","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-slope-3","18","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","9985","9985","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-3.png","slope = -0.50","slope","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-slope-3","18","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":3,""keydown"":3,""keyup"":3,""mousemove"":21,""mousedown"":6,""mouseup"":6,""resize"":0,""scroll"":3,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-slope-2","19","stat_guess","DEFAULT","completed","","","","100.00","","","0","","10544","10544","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-2.png","slope = 0.01","slope","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-slope-2","19","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","10544","10544","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-2.png","slope = 0.01","slope","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-slope-2","19","stat_guess_sign","DEFAULT","completed","","","","100.00","","","zero","","10544","10544","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-2.png","slope = 0.01","slope","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-slope-2","19","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":25,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","assessment-guess-correlation","20","break","DEFAULT","completed","","","","100.00","","","[]","","4650","4650","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","assessment-guess-correlation","20","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":8,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-3","21","stat_guess","DEFAULT","completed","","","","100.00","","",".30","","31542","31542","","","","","","","","","stat_guess","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-3.png","slope = 0.35, correlation = 0.30","correlation","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-3","21","stat_guess_initial","DEFAULT","completed","","","","100.00","","",".3","","31542","31542","","","","","","","","","stat_guess","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-3.png","slope = 0.35, correlation = 0.30","correlation","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-3","21","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","31542","31542","","","","","","","","","stat_guess","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-3.png","slope = 0.35, correlation = 0.30","correlation","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-3","21","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":2,""keydown"":2,""keyup"":3,""mousemove"":52,""mousedown"":14,""mouseup"":14,""resize"":0,""scroll"":29,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-2","22","stat_guess","DEFAULT","completed","","","","100.00","","",".55","","8470","8470","","","","","","","","","stat_guess","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-2.png","slope = 0.35, correlation = 0.57","correlation","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-2","22","stat_guess_initial","DEFAULT","completed","","","","100.00","","",".5","","8470","8470","","","","","","","","","stat_guess","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-2.png","slope = 0.35, correlation = 0.57","correlation","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-2","22","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","8470","8470","","","","","","","","","stat_guess","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-2.png","slope = 0.35, correlation = 0.57","correlation","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-2","22","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":3,""keydown"":3,""keyup"":3,""mousemove"":15,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":3,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-9","23","stat_guess","DEFAULT","completed","","","","100.00","","",".70","","7987","7987","","","","","","","","","stat_guess","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-9.png","slope = 0.47, correlation = 0.84","correlation","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-9","23","stat_guess_initial","DEFAULT","completed","","","","100.00","","",".7","","7987","7987","","","","","","","","","stat_guess","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-9.png","slope = 0.47, correlation = 0.84","correlation","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-9","23","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","7987","7987","","","","","","","","","stat_guess","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-9.png","slope = 0.47, correlation = 0.84","correlation","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-9","23","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":14,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":2,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-4","24","stat_guess","DEFAULT","completed","","","","100.00","","","-0.5","","33548","33548","","","","","","","","","stat_guess","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-4.png","slope = -0.83, correlation = -0.70","correlation","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-4","24","stat_guess_initial","DEFAULT","completed","","","","100.00","","","-5","","33548","33548","","","","","","","","","stat_guess","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-4.png","slope = -0.83, correlation = -0.70","correlation","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-4","24","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","33548","33548","","","","","","","","","stat_guess","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-4.png","slope = -0.83, correlation = -0.70","correlation","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-4","24","windowEvents","DEFAULT","","","","","","","","{""focus"":4,""input"":14,""keydown"":14,""keyup"":15,""mousemove"":41,""mousedown"":8,""mouseup"":8,""resize"":0,""scroll"":9,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-7","25","stat_guess","DEFAULT","completed","","","","100.00","","",".15","","12563","12563","","","","","","","","","stat_guess","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-7.png","slope = 0.33, correlation = 0.26","correlation","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-7","25","stat_guess_initial","DEFAULT","completed","","","","100.00","","","-1","","12563","12563","","","","","","","","","stat_guess","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-7.png","slope = 0.33, correlation = 0.26","correlation","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-7","25","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","12563","12563","","","","","","","","","stat_guess","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-7.png","slope = 0.33, correlation = 0.26","correlation","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-7","25","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":6,""keydown"":6,""keyup"":7,""mousemove"":17,""mousedown"":6,""mouseup"":6,""resize"":0,""scroll"":10,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-10","26","stat_guess","DEFAULT","completed","","","","100.00","","","-0.8","","44987","44987","","","","","","","","","stat_guess","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-10.png","slope = -0.46, correlation = -0.84","correlation","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-10","26","stat_guess_initial","DEFAULT","completed","","","","100.00","","","-8","","44987","44987","","","","","","","","","stat_guess","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-10.png","slope = -0.46, correlation = -0.84","correlation","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-10","26","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","44987","44987","","","","","","","","","stat_guess","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-10.png","slope = -0.46, correlation = -0.84","correlation","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-10","26","windowEvents","DEFAULT","","","","","","","","{""focus"":6,""input"":31,""keydown"":32,""keyup"":31,""mousemove"":47,""mousedown"":17,""mouseup"":18,""resize"":0,""scroll"":16,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-1","27","stat_guess","DEFAULT","completed","","","","100.00","","","0.75","","9075","9075","","","","","","","","","stat_guess","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-1.png","slope = 0.35, correlation = 0.71","correlation","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-1","27","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","9075","9075","","","","","","","","","stat_guess","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-1.png","slope = 0.35, correlation = 0.71","correlation","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-1","27","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","9075","9075","","","","","","","","","stat_guess","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-1.png","slope = 0.35, correlation = 0.71","correlation","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-1","27","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":4,""keydown"":4,""keyup"":4,""mousemove"":15,""mousedown"":6,""mouseup"":6,""resize"":0,""scroll"":4,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-5","28","stat_guess","DEFAULT","completed","","","","100.00","","",".40","","11689","11689","","","","","","","","","stat_guess","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-5.png","slope = 0.34, correlation = 0.50","correlation","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-5","28","stat_guess_initial","DEFAULT","completed","","","","100.00","","",".4","","11689","11689","","","","","","","","","stat_guess","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-5.png","slope = 0.34, correlation = 0.50","correlation","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-5","28","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","11689","11689","","","","","","","","","stat_guess","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-5.png","slope = 0.34, correlation = 0.50","correlation","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-5","28","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":26,""mousedown"":10,""mouseup"":10,""resize"":0,""scroll"":6,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-6","29","stat_guess","DEFAULT","completed","","","","100.00","","","-0.15","","15523","15523","","","","","","","","","stat_guess","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-6.png","slope = -0.69, correlation = -0.50","correlation","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-6","29","stat_guess_initial","DEFAULT","completed","","","","100.00","","","-0","","15523","15523","","","","","","","","","stat_guess","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-6.png","slope = -0.69, correlation = -0.50","correlation","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-6","29","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","15523","15523","","","","","","","","","stat_guess","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-6.png","slope = -0.69, correlation = -0.50","correlation","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-6","29","windowEvents","DEFAULT","","","","","","","","{""focus"":4,""input"":5,""keydown"":7,""keyup"":6,""mousemove"":20,""mousedown"":8,""mouseup"":8,""resize"":0,""scroll"":5,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-8","30","stat_guess","DEFAULT","completed","","","","100.00","","","-0.4","","8763","8763","","","","","","","","","stat_guess","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-8.png","slope = -0.16, correlation = -0.26","correlation","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-8","30","stat_guess_initial","DEFAULT","completed","","","","100.00","","","-0","","8763","8763","","","","","","","","","stat_guess","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-8.png","slope = -0.16, correlation = -0.26","correlation","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-8","30","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","8763","8763","","","","","","","","","stat_guess","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-8.png","slope = -0.16, correlation = -0.26","correlation","","","","","","","",""
"66ba9cd5343e159bdc8691ad","guess-correlation-8","30","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":4,""keydown"":4,""keyup"":4,""mousemove"":17,""mousedown"":6,""mouseup"":6,""resize"":0,""scroll"":5,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
