participantId,trialId,trialOrder,responseId,stage,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,parameters_src,parameters_taskid,parameters_nextButtonText,parameters_maxWidth,parameters_margin,parameters_aspectRatio,parameters_hideNextUntilComplete,parameters_preventSeek,parameters_responseId,parameters_minTasks,parameters_height,parameters_expectedSource,parameters_question,parameters_imgSrc,parameters_imgLabel,parameters_statType,parameters_leftImgSrc,parameters_rightImgSrc,parameters_leftLabel,parameters_rightLabel,parameters_instruction,parameters_requiredPoints,parameters_seedPoints,parameters_gifSrc
"6413bee5234ad46e9fc4ba75","add-points-3","38","add_points","DEFAULT","completed","","","","100.00","","","[{""pointIndex"":1,""point"":{""x"":-0.9095,""y"":0.9065},""before"":{""r"":0.4211,""slope"":0.3156},""after"":{""r"":-0.253,""slope"":-0.2107}},{""pointIndex"":2,""point"":{""x"":-0.9153,""y"":-0.8518},""before"":{""r"":-0.253,""slope"":-0.2107},""after"":{""r"":0.1678,""slope"":0.1589}},{""pointIndex"":3,""point"":{""x"":0.8678,""y"":-0.8624},""before"":{""r"":0.1678,""slope"":0.1589},""after"":{""r"":-0.1603,""slope"":-0.1489}},{""pointIndex"":4,""point"":{""x"":0.8678,""y"":0.8534},""before"":{""r"":-0.1603,""slope"":-0.1489},""after"":{""r"":0.0697,""slope"":0.0646}},{""pointIndex"":5,""point"":{""x"":0.8093,""y"":-0.4853},""before"":{""r"":0.0697,""slope"":0.0646},""after"":{""r"":-0.0312,""slope"":-0.0279}},{""pointIndex"":6,""point"":{""x"":-0.8276,""y"":0.4656},""before"":{""r"":-0.0312,""slope"":-0.0279},""after"":{""r"":-0.1074,""slope"":-0.092}}]","","10542","10542","","","","","","","","","add_points","","","","","","","","","","","","Please add 6 points that will move the correlation closer to 0, but not change the slope.","6","[{""x"":-0.4,""y"":-0.4},{""x"":-0.45,""y"":0.3},{""x"":-0.3,""y"":0.2},{""x"":-0.2,""y"":-0.15},{""x"":-0.01,""y"":-0.2},{""x"":0.1,""y"":0.15},{""x"":0.3,""y"":0.05},{""x"":0.4,""y"":0.15},{""x"":0.51,""y"":0.45}]",""
"6413bee5234ad46e9fc4ba75","add-points-3","38","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":44,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6413bee5234ad46e9fc4ba75","reflect","39","break","DEFAULT","completed","","","","100.00","","","[]","","3342","3342","","","","","","","","","","","","","","","","","","","","","","","",""
"6413bee5234ad46e9fc4ba75","reflect","39","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":15,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6413bee5234ad46e9fc4ba75","connection-making","40","switch-question-response-a","DEFAULT","completed","","","","100.00","","Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?","Nothing.  It would stay the same. .5","","108452","108452","","","","","","","","","","","","","","","","","","","","","","","",""
"6413bee5234ad46e9fc4ba75","connection-making","40","switch-question-response-b","DEFAULT","completed","","","","100.00","","b. What would happen to the slope?","The slope would be flipped.  4?","","108452","108452","","","","","","","","","","","","","","","","","","","","","","","",""
"6413bee5234ad46e9fc4ba75","connection-making","40","q-same","DEFAULT","completed","","","","100.00","","Please list as many ways slope and correlation are the same as you can think of.","THey both have positive and negative values.  They can both be 0.","","108452","108452","","","","","","","","","","","","","","","","","","","","","","","",""
"6413bee5234ad46e9fc4ba75","connection-making","40","q-different","DEFAULT","completed","","","","100.00","","Please list as many ways slope and correlation are different as you can think of. ","Correlation is constrained between -1 and 1 while slope can be infinite in either direction.","","108452","108452","","","","","","","","","","","","","","","","","","","","","","","",""
"6413bee5234ad46e9fc4ba75","connection-making","40","windowEvents","DEFAULT","","","","","","","","{""focus"":5,""input"":137,""keydown"":149,""keyup"":136,""mousemove"":32,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6413bee5234ad46e9fc4ba75","interest-survey-intro","41","break","DEFAULT","completed","","","","100.00","","","[]","","7694","7694","","","","","","","","","","","","","","","","","","","","","","","",""
"6413bee5234ad46e9fc4ba75","interest-survey-intro","41","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":21,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6413bee5234ad46e9fc4ba75","triggeredSituationalInterest","42","tsi_fun_video","DEFAULT","completed","","","","100.00","","It was fun to watch the video","5","","20618","20618","","","","","","","","","","","","","","","","","","","","","","","",""
"6413bee5234ad46e9fc4ba75","triggeredSituationalInterest","42","tsi_boring_video","DEFAULT","completed","","","","100.00","","The correlation and slope video was boring","2","","20618","20618","","","","","","","","","","","","","","","","","","","","","","","",""
"6413bee5234ad46e9fc4ba75","triggeredSituationalInterest","42","tsi_enjoyed_session","DEFAULT","completed","","","","100.00","","I've enjoyed this session","5","","20618","20618","","","","","","","","","","","","","","","","","","","","","","","",""
"6413bee5234ad46e9fc4ba75","triggeredSituationalInterest","42","tsi_session_interesting","DEFAULT","completed","","","","100.00","","This session has been interesting","5","","20618","20618","","","","","","","","","","","","","","","","","","","","","","","",""
"6413bee5234ad46e9fc4ba75","triggeredSituationalInterest","42","tsi_enjoyed_learning","DEFAULT","completed","","","","100.00","","I've enjoyed learning new things","6","","20618","20618","","","","","","","","","","","","","","","","","","","","","","","",""
"6413bee5234ad46e9fc4ba75","triggeredSituationalInterest","42","tsi_session_fun","DEFAULT","completed","","","","100.00","","This session has been fun","5","","20618","20618","","","","","","","","","","","","","","","","","","","","","","","",""
"6413bee5234ad46e9fc4ba75","triggeredSituationalInterest","42","tsi_session_boring","DEFAULT","completed","","","","100.00","","This session has been boring","2","","20618","20618","","","","","","","","","","","","","","","","","","","","","","","",""
"6413bee5234ad46e9fc4ba75","triggeredSituationalInterest","42","tsi_fun_stats","DEFAULT","completed","","","","100.00","","It's been fun to learn about statistics this way","5","","20618","20618","","","","","","","","","","","","","","","","","","","","","","","",""
"6413bee5234ad46e9fc4ba75","triggeredSituationalInterest","42","windowEvents","DEFAULT","","","","","","","","{""focus"":9,""input"":8,""keydown"":0,""keyup"":0,""mousemove"":92,""mousedown"":10,""mouseup"":10,""resize"":0,""scroll"":9,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6413bee5234ad46e9fc4ba75","maintainedSituationalInterest","43","msi_excited","DEFAULT","completed","","","","100.00","","Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?","4","","8956","8956","","","","","","","","","","","","","","","","","","","","","","","",""
"6413bee5234ad46e9fc4ba75","maintainedSituationalInterest","43","msi_interesting_corrslope","DEFAULT","completed","","","","100.00","","How interesting do you find correlation and slope?","5","","8956","8956","","","","","","","","","","","","","","","","","","","","","","","",""
"6413bee5234ad46e9fc4ba75","maintainedSituationalInterest","43","msi_interesting_stats","DEFAULT","completed","","","","100.00","","How interesting do you find statistics?","5","","8956","8956","","","","","","","","","","","","","","","","","","","","","","","",""
"6413bee5234ad46e9fc4ba75","maintainedSituationalInterest","43","msi_enjoyed_learning","DEFAULT","completed","","","","100.00","","How much have you enjoyed learning about correlation and slope?","5","","8956","8956","","","","","","","","","","","","","","","","","","","","","","","",""
"6413bee5234ad46e9fc4ba75","maintainedSituationalInterest","43","windowEvents","DEFAULT","","","","","","","","{""focus"":5,""input"":4,""keydown"":0,""keyup"":0,""mousemove"":42,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":3,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6413bee5234ad46e9fc4ba75","futureInterestSurvey","44","interest_any_study","DEFAULT","completed","","","","100.00","","","6","","9901","9901","","","","","","","","","","","","","","","","","","","","","","","","assets/imgs/touchpad.gif"
"6413bee5234ad46e9fc4ba75","futureInterestSurvey","44","interest_statistics_study","DEFAULT","completed","","","","100.00","","","6","","9901","9901","","","","","","","","","","","","","","","","","","","","","","","","assets/imgs/touchpad.gif"
"6413bee5234ad46e9fc4ba75","futureInterestSurvey","44","interest_dynamic_vis_study","DEFAULT","completed","","","","100.00","","","6","","9901","9901","","","","","","","","","","","","","","","","","","","","","","","","assets/imgs/touchpad.gif"
"6413bee5234ad46e9fc4ba75","futureInterestSurvey","44","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":39,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":5,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","participantTags","","participantTags","DEFAULT","","","","","","","","[""pilot-sequence"",""guess-slope-sequence"",""guess-correlation-sequence""]","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","consent","0","prolificId","DEFAULT","completed","","","","100.00","","Please enter your Prolific ID","660db7a0e45001b3e976309e","","311756","144348","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","consent","0","accept","DEFAULT","completed","","","","100.00","","Are you ready to continue?","Accept","","311756","144348","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","consent","0","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":15,""mousedown"":3,""mouseup"":3,""resize"":2,""scroll"":1,""visibility"":3}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","$screen-recording.components.screenRecordingPermission","1","screenRecordingPermission","DEFAULT","completed","","Get permission to start Screen recording","","100.00","","Screen recording enabled","true","","13572","13572","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","$screen-recording.components.screenRecordingPermission","1","windowEvents","DEFAULT","","","","","","","","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":25,""mousedown"":3,""mouseup"":3,""resize"":1,""scroll"":2,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","intro","2","","DEFAULT","completed","","","","100.00","","","","","3501","3501","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","intro","2","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":9,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","pre questions","3","q-correlation","DEFAULT","completed","","","","100.00","","In your own words, please describe what a correlation is:","When there is a relationship between 2 numbers.","","46242","46242","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","pre questions","3","q-slope","DEFAULT","completed","","","","100.00","","In your own words, please describe what a slope is:","The steepness of a line graph.","","46242","46242","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","pre questions","3","q-class-taken","DEFAULT","completed","","","","100.00","","Have you ever taken a statistics class?","Yes","","46242","46242","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","pre questions","3","q-how-many","DEFAULT","completed","","","","100.00","","If yes, how many statistics classes have you taken in total?","1","","46242","46242","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","pre questions","3","q-class-time","DEFAULT","completed","","","","100.00","","If yes, how long ago was your most recent statistics class?","20 years","","46242","46242","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","pre questions","3","q-class-level","DEFAULT","completed","","","","100.00","","If yes, what is the highest level of a statistics class you have taken?","College (undergraduate)","","46242","46242","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","pre questions","3","q-grade","DEFAULT","completed","","","","100.00","","If yes, what grade did you get in the class?","A","","46242","46242","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","pre questions","3","windowEvents","DEFAULT","","","","","","","","{""focus"":8,""input"":62,""keydown"":59,""keyup"":63,""mousemove"":43,""mousedown"":13,""mouseup"":13,""resize"":0,""scroll"":6,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","video-instruction","4","","DEFAULT","completed","","","","100.00","","","","","4255","4255","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","video-instruction","4","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":12,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":3,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","plotwise-video","5","video_done","DEFAULT","completed","","","","100.00",""," ","true","","309597","309597","https://wpivis.github.io/plotwise-study/plotwise-pilot/assets/videos/Plotwise_Video.mp4","video_done","Continue","1200","1em auto","16 / 9","true","true","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","plotwise-video","5","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":23,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":4,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","after-watch","6","","DEFAULT","completed","","","","100.00","","","","","17389","17389","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","after-watch","6","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":5,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","thinkaloud","7","","DEFAULT","completed","","","","100.00","","","","","3742","3742","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","thinkaloud","7","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":7,""mousedown"":2,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","point-clicker","8","plotwise_progress","DEFAULT","completed","","","","100.00",""," ","{""completedCount"":5,""completedTaskIds"":[1,2,3,5,6],""unlocked"":true}","","380442","380442","https://plotwise.dev/correlation-click/","","","","","","","","plotwise_progress","2","600","correlation-click","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","point-clicker","8","windowEvents","DEFAULT","","","","","","","","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":47,""mousedown"":10,""mouseup"":11,""resize"":0,""scroll"":36,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","paint-brush","9","plotwise_progress","DEFAULT","completed","","","","100.00",""," ","{""completedCount"":7,""completedTaskIds"":[1,2,3,4,5,6,7],""unlocked"":true}","","408519","408519","https://plotwise.dev/correlation-paintbrush/","","","","","","","","plotwise_progress","2","600","correlation-paint","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","paint-brush","9","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":65,""mousedown"":13,""mouseup"":13,""resize"":2,""scroll"":42,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","assessment intro","10","additional-questions","DEFAULT","completed","","","","100.00","","","No questions, just obviously struggled with the very last test.","","38510","38510","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","assessment intro","10","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":43,""keydown"":45,""keyup"":40,""mousemove"":25,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":5,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","assessment questions part one","11","q-motivation","DEFAULT","completed","","","","100.00","","You have now finished the learning part of the experiment. Next up we have some questions about what you learned and how you felt about the online lecture.

But first,if there is time at the end, would you be interested in trying another problem?","Yes","","59750","59750","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","assessment questions part one","11","q-slope","DEFAULT","completed","","","","100.00","","In your own words, please describe what a slope is:","The relationship between the 2 numbers.","","59750","59750","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","assessment questions part one","11","q-correlation","DEFAULT","completed","","","","100.00","","In your own words, please describe what a correlation is:","Correlation is how closely 2 numbers are related.","","59750","59750","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","assessment questions part one","11","windowEvents","DEFAULT","","","","","","","","{""focus"":5,""input"":53,""keydown"":56,""keyup"":49,""mousemove"":47,""mousedown"":9,""mouseup"":9,""resize"":0,""scroll"":5,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","assessment-guess-slope","12","break","DEFAULT","completed","","","","100.00","","","[]","","7450","7450","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","assessment-guess-slope","12","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":17,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":3,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","guess-slope-2","13","stat_guess","DEFAULT","completed","","","","100.00","","",".01","","20661","20661","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-2.png","slope = 0.01","slope","","","","","","","",""
"660db7a0e45001b3e976309e","guess-slope-2","13","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","20661","20661","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-2.png","slope = 0.01","slope","","","","","","","",""
"660db7a0e45001b3e976309e","guess-slope-2","13","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","20661","20661","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-2.png","slope = 0.01","slope","","","","","","","",""
"660db7a0e45001b3e976309e","guess-slope-2","13","windowEvents","DEFAULT","","","","","","","","{""focus"":4,""input"":4,""keydown"":4,""keyup"":4,""mousemove"":30,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":6,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","guess-slope-7","14","stat_guess","DEFAULT","completed","","","","100.00","","",".5","","28408","28408","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-7.png","slope = 0.70","slope","","","","","","","",""
"660db7a0e45001b3e976309e","guess-slope-7","14","stat_guess_initial","DEFAULT","completed","","","","100.00","","",".5","","28408","28408","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-7.png","slope = 0.70","slope","","","","","","","",""
"660db7a0e45001b3e976309e","guess-slope-7","14","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","28408","28408","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-7.png","slope = 0.70","slope","","","","","","","",""
"660db7a0e45001b3e976309e","guess-slope-7","14","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":49,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","guess-slope-4","15","stat_guess","DEFAULT","completed","","","","100.00","","","-0.5","","16292","16292","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-4.png","slope = -0.84","slope","","","","","","","",""
"660db7a0e45001b3e976309e","guess-slope-4","15","stat_guess_initial","DEFAULT","completed","","","","100.00","","",".5","","16292","16292","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-4.png","slope = -0.84","slope","","","","","","","",""
"660db7a0e45001b3e976309e","guess-slope-4","15","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","16292","16292","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-4.png","slope = -0.84","slope","","","","","","","",""
"660db7a0e45001b3e976309e","guess-slope-4","15","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":2,""keydown"":3,""keyup"":4,""mousemove"":48,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","guess-slope-3","16","stat_guess","DEFAULT","completed","","","","100.00","","","-0.25","","11153","11153","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-3.png","slope = -0.50","slope","","","","","","","",""
"660db7a0e45001b3e976309e","guess-slope-3","16","stat_guess_initial","DEFAULT","completed","","","","100.00","","",".3","","11153","11153","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-3.png","slope = -0.50","slope","","","","","","","",""
"660db7a0e45001b3e976309e","guess-slope-3","16","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","11153","11153","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-3.png","slope = -0.50","slope","","","","","","","",""
"660db7a0e45001b3e976309e","guess-slope-3","16","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":5,""keydown"":5,""keyup"":4,""mousemove"":22,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","guess-slope-1","17","stat_guess","DEFAULT","completed","","","","100.00","","",".25","","12041","12041","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-1.png","slope = 0.47","slope","","","","","","","",""
"660db7a0e45001b3e976309e","guess-slope-1","17","stat_guess_initial","DEFAULT","completed","","","","100.00","","",".2","","12041","12041","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-1.png","slope = 0.47","slope","","","","","","","",""
"660db7a0e45001b3e976309e","guess-slope-1","17","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","12041","12041","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-1.png","slope = 0.47","slope","","","","","","","",""
"660db7a0e45001b3e976309e","guess-slope-1","17","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":19,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","guess-slope-5","18","stat_guess","DEFAULT","completed","","","","100.00","","","-0.25","","14819","14819","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-5.png","slope = -0.37","slope","","","","","","","",""
"660db7a0e45001b3e976309e","guess-slope-5","18","stat_guess_initial","DEFAULT","completed","","","","100.00","","",".3","","14819","14819","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-5.png","slope = -0.37","slope","","","","","","","",""
"660db7a0e45001b3e976309e","guess-slope-5","18","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","14819","14819","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-5.png","slope = -0.37","slope","","","","","","","",""
"660db7a0e45001b3e976309e","guess-slope-5","18","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":4,""keydown"":4,""keyup"":4,""mousemove"":30,""mousedown"":6,""mouseup"":6,""resize"":0,""scroll"":7,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","guess-slope-6","19","stat_guess","DEFAULT","completed","","","","100.00","","",".1","","12818","12818","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-6.png","slope = 0.29","slope","","","","","","","",""
"660db7a0e45001b3e976309e","guess-slope-6","19","stat_guess_initial","DEFAULT","completed","","","","100.00","","",".1","","12818","12818","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-6.png","slope = 0.29","slope","","","","","","","",""
"660db7a0e45001b3e976309e","guess-slope-6","19","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","12818","12818","","","","","","","","","stat_guess","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-6.png","slope = 0.29","slope","","","","","","","",""
"660db7a0e45001b3e976309e","guess-slope-6","19","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":3,""keydown"":3,""keyup"":3,""mousemove"":38,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":3,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","assessment-guess-correlation","20","break","DEFAULT","completed","","","","100.00","","","[]","","11160","11160","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","assessment-guess-correlation","20","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":25,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":6,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","guess-correlation-4","21","stat_guess","DEFAULT","completed","","","","100.00","","",".9","","21372","21372","","","","","","","","","stat_guess","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-4.png","slope = -0.83, correlation = -0.70","correlation","","","","","","","",""
"660db7a0e45001b3e976309e","guess-correlation-4","21","stat_guess_initial","DEFAULT","completed","","","","100.00","","",".5","","21372","21372","","","","","","","","","stat_guess","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-4.png","slope = -0.83, correlation = -0.70","correlation","","","","","","","",""
"660db7a0e45001b3e976309e","guess-correlation-4","21","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","21372","21372","","","","","","","","","stat_guess","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-4.png","slope = -0.83, correlation = -0.70","correlation","","","","","","","",""
"660db7a0e45001b3e976309e","guess-correlation-4","21","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":3,""keydown"":3,""keyup"":3,""mousemove"":32,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":13,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"660db7a0e45001b3e976309e","guess-correlation-1","22","stat_guess","DEFAULT","completed","","","","100.00","","",".95","","5954","5954","","","","","","","","","stat_guess","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-1.png","slope = 0.35, correlation = 0.71","correlation","","","","","","","",""
"660db7a0e45001b3e976309e","guess-correlation-1","22","stat_guess_initial","DEFAULT","completed","","","","100.00","","",".9","","5954","5954","","","","","","","","","stat_guess","","","","What do you think the correlation is for this graph?","assets/imgs/guess-correlation-1.png","slope = 0.35, correlation = 0.71","correlation","","","","","","","",""
